file_path,file_name,buggy_line_no,file_last_modified,buggy_class_name,buggy_method_name,short_description,method_param_list,file_size,depth,indentation,number_of_classes,method_no_in_buggy_class,method_no_in_file,number_of_line_with_comment,buggy_method_starting_line,buggy_method_ending_line,buggy_method_length_with_comment,buggy_class_start_line_with_comment,buggy_class_end_line_with_comment,buggy_class_length_with_comment,buggy_method_type_id,buggy_method_param_number,buggy_method_start_line_without_comment,buggy_method_end_line_without_comment,buggy_class_start_line_without_comment,buggy_class_end_line_without_comment,buggy_method_length_without_comment,buggy_class_length_without_comment,buggy_file_length_without_comment,cwe_id,Average_Operation_Complexity,Weighted_Method_Complexity,Essential_Cyclomatic_Complexity,Design_Complexity,Cyclomatic_Complexity,Coupling_Between_Objects,Depth_Of_Inheritance_Tree,Lack_Of_Cohesion_Of_Methods,Number_Of_Children,Response_For_Class,Chidamber_Weighted_Method_Complexity,tp,label
java/org/owasp/benchmark/testcode/BenchmarkTest02238.java,BenchmarkTest02238.java,71,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02238,doSomething,Dead store to f16227 in org.owasp.benchmark.testcode.BenchmarkTest02238.doSomething(HttpServletRequest; String),[HttpServletRequest request# String param],3237,5,8,1,3,3,78,58,77,19,30,78,48,4,2,13,28,2,29,15,27,29,563,1.67,5,1,1,1,2,3,1,0,27,5,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02239.java,BenchmarkTest02239.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02239,doPost,This use of PrintWriter.write(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2437,5,8,1,3,3,74,40,55,15,30,74,44,0,2,10,23,2,27,13,25,27,79,2,6,1,2,3,0,3,1,0,15,6,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02240.java,BenchmarkTest02240.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02240,doPost,This use of PrintWriter.write(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2564,5,8,1,3,3,83,40,55,15,30,83,53,0,2,10,23,2,27,13,25,27,79,3,9,1,2,3,0,3,1,0,11,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02241.java,BenchmarkTest02241.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02241,doPost,This use of PrintWriter.write(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2543,5,8,1,3,3,83,40,55,15,30,83,53,0,2,10,23,2,27,13,25,27,79,3,9,1,2,3,0,3,1,0,11,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02242.java,BenchmarkTest02242.java,92,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02242,doSomething,Dead store to f91595 in org.owasp.benchmark.testcode.BenchmarkTest02242.doSomething(HttpServletRequest; String),[HttpServletRequest request# String param],3862,5,8,1,3,3,99,79,98,19,30,99,69,4,2,13,28,2,29,15,27,29,563,2,6,1,1,1,3,3,1,0,34,6,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02245.java,BenchmarkTest02245.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02245,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02245.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3839,5,8,1,3,3,112,40,99,59,30,112,82,0,2,10,51,2,55,41,53,55,563,3.67,11,1,6,9,1,3,1,0,33,11,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02245.java,BenchmarkTest02245.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02245,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02245.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3839,5,8,1,3,3,112,40,99,59,30,112,82,0,2,10,51,2,55,41,53,55,563,3.67,11,1,6,9,1,3,1,0,33,11,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02245.java,BenchmarkTest02245.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02245,doPost,The use of java.util.Random is predictable,[HttpServletRequest request# HttpServletResponse response],3839,5,8,1,3,3,112,40,99,59,30,112,82,0,2,10,51,2,55,41,53,55,330,3.67,11,1,6,9,1,3,1,0,33,11,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02246.java,BenchmarkTest02246.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02246,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02246.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4030,5,8,1,3,3,113,40,99,59,30,113,83,0,2,10,51,2,55,41,53,55,563,3.33,10,1,6,9,1,3,1,0,32,10,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02246.java,BenchmarkTest02246.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02246,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02246.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4030,5,8,1,3,3,113,40,99,59,30,113,83,0,2,10,51,2,55,41,53,55,563,3.33,10,1,6,9,1,3,1,0,32,10,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02246.java,BenchmarkTest02246.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02246,doPost,The use of java.util.Random is predictable,[HttpServletRequest request# HttpServletResponse response],4030,5,8,1,3,3,113,40,99,59,30,113,83,0,2,10,51,2,55,41,53,55,330,3.33,10,1,6,9,1,3,1,0,32,10,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02247.java,BenchmarkTest02247.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02247,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02247.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3402,5,8,1,3,3,99,40,80,40,30,99,69,0,2,10,43,2,47,33,45,47,563,3.33,10,3,4,7,0,3,1,0,23,10,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02248.java,BenchmarkTest02248.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02248,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02248.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3133,5,8,1,3,3,90,40,80,40,30,90,60,0,2,10,43,2,47,33,45,47,563,3.33,10,3,4,7,0,3,1,0,20,10,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02249.java,BenchmarkTest02249.java,62,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02249,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],2908,5,12,1,3,3,90,40,71,31,30,90,60,0,2,10,35,2,39,25,37,39,78,2.33,7,1,4,5,1,3,1,0,23,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02250.java,BenchmarkTest02250.java,62,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02250,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],2976,5,12,1,3,3,85,40,71,31,30,85,55,0,2,10,35,2,39,25,37,39,78,2,6,1,4,5,1,3,1,0,22,6,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02251.java,BenchmarkTest02251.java,74,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02251,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],3101,5,12,1,3,3,98,40,83,43,30,98,68,0,2,10,46,2,50,36,48,50,78,2.33,7,1,4,5,1,3,1,0,19,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02252.java,BenchmarkTest02252.java,76,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02252,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],3159,5,12,1,3,3,100,40,85,45,30,100,70,0,2,10,47,2,51,37,49,51,78,2.33,7,1,4,5,1,3,1,0,20,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02253.java,BenchmarkTest02253.java,76,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02253,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],3442,5,12,1,3,3,113,40,85,45,30,113,83,0,2,10,47,2,51,37,49,51,78,3.33,10,1,4,5,1,3,1,0,21,10,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02254.java,BenchmarkTest02254.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02254,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02254.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4373,5,8,1,4,4,126,40,108,68,30,126,96,0,2,10,59,2,66,49,64,66,563,3,12,1,7,10,1,3,1,0,33,12,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02255.java,BenchmarkTest02255.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02255,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02255.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3952,5,8,1,3,3,113,40,104,64,30,113,83,0,2,10,56,2,60,46,58,60,563,3.33,10,1,7,10,1,3,1,0,31,10,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02256.java,BenchmarkTest02256.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02256,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02256.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4104,5,8,1,3,3,119,40,104,64,30,119,89,0,2,10,56,2,60,46,58,60,563,3.67,11,1,7,10,1,3,1,0,31,11,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02257.java,BenchmarkTest02257.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02257,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02257.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4080,5,8,1,3,3,114,40,104,64,30,114,84,0,2,10,56,2,60,46,58,60,563,3.33,10,1,7,10,3,3,1,0,33,10,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02258.java,BenchmarkTest02258.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02258,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02258.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4222,5,8,1,4,4,120,40,107,67,30,120,90,0,2,10,57,2,64,47,62,64,563,2.75,11,1,7,10,3,3,1,0,34,11,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02259.java,BenchmarkTest02259.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02259,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02259.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4124,5,8,1,3,3,119,40,104,64,30,119,89,0,2,10,56,2,60,46,58,60,563,3.67,11,1,7,10,1,3,1,0,31,11,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02260.java,BenchmarkTest02260.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02260,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest02260.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4051,5,8,1,3,3,117,40,102,62,30,117,87,0,2,10,56,2,60,46,58,60,563,3.67,11,1,7,10,1,3,1,0,31,11,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02261.java,BenchmarkTest02261.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02261,doPost,The application mixes trusted and untrusted data in session attributes.,[HttpServletRequest request# HttpServletResponse response],2364,5,8,1,3,3,69,40,60,20,30,69,39,0,2,10,23,2,27,13,25,27,501,1.67,5,1,2,3,1,3,1,0,13,5,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02263.java,BenchmarkTest02263.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02263,doPost,The application mixes trusted and untrusted data in session attributes.,[HttpServletRequest request# HttpServletResponse response],2477,5,8,1,3,3,75,40,60,20,30,75,45,0,2,10,23,2,27,13,25,27,501,2,6,1,2,3,1,3,1,0,12,6,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02264.java,BenchmarkTest02264.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02264,doPost,This use of Connection.prepareCall(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2945,5,12,1,3,3,89,40,70,30,30,89,59,0,2,10,35,2,39,25,37,39,89,2.33,7,2,4,5,1,3,1,0,18,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02265.java,BenchmarkTest02265.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02265,doPost,This use of Connection.prepareCall(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3040,5,12,1,3,3,89,40,70,30,30,89,59,0,2,10,35,2,39,25,37,39,89,2.33,7,2,4,5,1,3,1,0,18,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02266.java,BenchmarkTest02266.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02266,doPost,This use of Connection.prepareCall(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3235,5,12,1,3,3,98,40,70,30,30,98,68,0,2,10,35,2,39,25,37,39,89,3.33,10,2,4,5,1,3,1,0,15,10,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02267.java,BenchmarkTest02267.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02267,doPost,This use of Connection.prepareStatement(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3015,5,12,1,3,3,89,40,70,30,30,89,59,0,2,10,36,2,40,26,38,40,89,2.33,7,2,4,5,1,3,1,0,19,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02268.java,BenchmarkTest02268.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02268,doPost,This use of Connection.prepareStatement(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3269,5,12,1,3,3,87,40,72,32,30,87,57,0,2,10,36,2,40,26,38,40,89,2,6,2,4,5,1,3,1,0,18,6,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02269.java,BenchmarkTest02269.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02269,doPost,This use of Connection.prepareStatement(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3001,5,12,1,3,3,87,40,72,32,30,87,57,0,2,10,36,2,40,26,38,40,89,2.33,7,2,4,5,1,3,1,0,15,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02270.java,BenchmarkTest02270.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02270,doPost,This use of Connection.prepareStatement(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3264,5,12,1,3,3,100,40,72,32,30,100,70,0,2,10,36,2,40,26,38,40,89,3.33,10,2,4,5,1,3,1,0,16,10,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02271.java,BenchmarkTest02271.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02271,doPost,This use of Connection.prepareStatement(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2876,5,12,1,3,3,85,40,70,30,30,85,55,0,2,10,36,2,40,26,38,40,89,2.33,7,2,4,5,1,3,1,0,15,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02272.java,BenchmarkTest02272.java,56,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02272,doPost,This use of JdbcTemplate.batchUpdate(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2984,5,12,1,3,3,85,40,70,30,30,85,55,0,2,10,32,2,36,22,34,36,89,2.33,7,2,4,5,1,3,1,0,13,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02273.java,BenchmarkTest02273.java,56,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02273,doPost,This use of JdbcTemplate.batchUpdate(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3247,5,12,1,3,3,98,40,70,30,30,98,68,0,2,10,32,2,36,22,34,36,89,3.33,10,2,4,5,1,3,1,0,14,10,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02274.java,BenchmarkTest02274.java,55,9/10/2019 10:29,org.owasp.benchmark.testcode.BenchmarkTest02274,doPost,This use of JdbcTemplate.query(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3933,5,12,2,4,5,119,40,91,51,30,119,89,0,2,10,50,2,54,40,52,54,89,3.25,13,3,6,9,1,3,1,0,14,13,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02275.java,BenchmarkTest02275.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02275,doPost,This use of JdbcTemplate.queryForInt(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3084,5,12,1,3,3,93,40,78,38,30,93,63,0,2,10,36,2,40,26,38,40,89,2.33,7,2,5,6,1,3,1,0,14,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02276.java,BenchmarkTest02276.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02276,doPost,This use of JdbcTemplate.queryForInt(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3104,5,12,1,3,3,93,40,78,38,30,93,63,0,2,10,36,2,40,26,38,40,89,2.33,7,2,5,6,1,3,1,0,14,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02277.java,BenchmarkTest02277.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02277,doPost,This use of JdbcTemplate.queryForList(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3184,5,12,1,3,3,94,40,81,41,30,94,64,0,2,10,38,2,42,28,40,42,89,2.67,8,2,6,7,1,3,1,0,18,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02278.java,BenchmarkTest02278.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02278,doPost,This use of JdbcTemplate.queryForLong(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3336,5,12,1,3,3,92,40,77,37,30,92,62,0,2,10,35,2,39,25,37,39,89,2,6,2,5,6,1,3,1,0,17,6,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02279.java,BenchmarkTest02279.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02279,doPost,This use of JdbcTemplate.queryForLong(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3052,5,12,1,3,3,92,40,77,37,30,92,62,0,2,10,35,2,39,25,37,39,89,2.33,7,2,5,6,1,3,1,0,14,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02280.java,BenchmarkTest02280.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02280,doPost,This use of JdbcTemplate.queryForLong(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3352,5,12,1,3,3,105,40,77,37,30,105,75,0,2,10,35,2,39,25,37,39,89,3.33,10,2,5,6,1,3,1,0,15,10,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02281.java,BenchmarkTest02281.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02281,doPost,This use of JdbcTemplate.queryForMap(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2968,5,12,1,3,3,86,40,77,37,30,86,56,0,2,10,35,2,39,25,37,39,89,2,6,2,5,6,1,3,1,0,14,6,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02282.java,BenchmarkTest02282.java,56,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02282,doPost,This use of JdbcTemplate.batchUpdate(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2844,5,12,1,3,3,84,40,69,29,30,84,54,0,2,10,32,2,36,22,34,36,89,2.33,7,2,4,5,1,3,1,0,13,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02283.java,BenchmarkTest02283.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02283,doPost,This use of Statement.execute(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2930,5,12,1,3,3,87,40,68,28,30,87,57,0,2,10,34,2,38,24,36,38,89,2.33,7,2,4,5,1,3,1,0,17,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02284.java,BenchmarkTest02284.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02284,doPost,This use of Statement.execute(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2789,5,12,1,3,3,83,40,68,28,30,83,53,0,2,10,34,2,38,24,36,38,89,2.33,7,2,4,5,1,3,1,0,13,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02285.java,BenchmarkTest02285.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02285,doPost,This use of Statement.execute(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2792,5,12,1,3,3,83,40,68,28,30,83,53,0,2,10,34,2,38,24,36,38,89,2.33,7,2,4,5,1,3,1,0,13,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02286.java,BenchmarkTest02286.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02286,doPost,This use of Statement.executeUpdate(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2788,5,12,1,3,3,81,40,68,28,30,81,51,0,2,10,34,2,38,24,36,38,89,2.33,7,2,4,5,1,3,1,0,17,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02286.java,BenchmarkTest02286.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02286,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest02286.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],2788,5,12,1,3,3,81,40,68,28,30,81,51,0,2,10,34,2,38,24,36,38,563,2.33,7,2,4,5,1,3,1,0,17,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02286.java,BenchmarkTest02286.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02286,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest02286.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],2788,5,12,1,3,3,81,40,68,28,30,81,51,0,2,10,34,2,38,24,36,38,563,2.33,7,2,4,5,1,3,1,0,17,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02287.java,BenchmarkTest02287.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02287,doPost,This use of Statement.executeUpdate(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2801,5,12,1,3,3,83,40,68,28,30,83,53,0,2,10,34,2,38,24,36,38,89,2.33,7,2,4,5,1,3,1,0,13,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02287.java,BenchmarkTest02287.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02287,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest02287.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],2801,5,12,1,3,3,83,40,68,28,30,83,53,0,2,10,34,2,38,24,36,38,563,2.33,7,2,4,5,1,3,1,0,13,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02287.java,BenchmarkTest02287.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02287,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest02287.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],2801,5,12,1,3,3,83,40,68,28,30,83,53,0,2,10,34,2,38,24,36,38,563,2.33,7,2,4,5,1,3,1,0,13,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02288.java,BenchmarkTest02288.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02288,doPost,This use of Statement.executeUpdate(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2820,5,12,1,3,3,83,40,68,28,30,83,53,0,2,10,34,2,38,24,36,38,89,2.33,7,2,4,5,1,3,1,0,13,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02288.java,BenchmarkTest02288.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02288,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest02288.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],2820,5,12,1,3,3,83,40,68,28,30,83,53,0,2,10,34,2,38,24,36,38,563,2.33,7,2,4,5,1,3,1,0,13,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02288.java,BenchmarkTest02288.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02288,doPost,Dead store to count in org.owasp.benchmark.testcode.BenchmarkTest02288.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],2820,5,12,1,3,3,83,40,68,28,30,83,53,0,2,10,34,2,38,24,36,38,563,2.33,7,2,4,5,1,3,1,0,13,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest02290.java,BenchmarkTest02290.java,73,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02290,doPost,The cipher does not provide data integrity,[HttpServletRequest request# HttpServletResponse response],6551,5,12,1,3,3,165,40,152,112,30,165,135,0,2,10,86,2,90,76,88,90,353,3.67,11,3,15,17,2,3,1,0,35,11,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02290.java,BenchmarkTest02290.java,73,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02290,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6551,5,12,1,3,3,165,40,152,112,30,165,135,0,2,10,86,2,90,76,88,90,326,3.67,11,3,15,17,2,3,1,0,35,11,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02290.java,BenchmarkTest02290.java,75,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02290,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6551,5,12,1,3,3,165,40,152,112,30,165,135,0,2,10,86,2,90,76,88,90,326,3.67,11,3,15,17,2,3,1,0,35,11,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest02290.java,BenchmarkTest02290.java,76,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest02290,doPost,The initialization vector (IV) is not properly generated,[HttpServletRequest request# HttpServletResponse response],6551,5,12,1,3,3,165,40,152,112,30,165,135,0,2,10,86,2,90,76,88,90,329,3.67,11,3,15,17,2,3,1,0,35,11,0,1
